# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_0001 chromosomal replication initiator protein DnaA (dnaA) {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2146	BG14046	22.81	285	198	11	3	278	2	273	3e-12	67.4
BA_2146	BG10210	27.06	218	128	10	84	285	122	324	4e-10	60.5
BA_2146	BG11725	25.45	220	145	8	94	305	137	345	4e-09	57.0
BA_2146	BG12561	25.00	208	137	7	102	303	134	328	6e-08	53.1
BA_2146	BG11204	27.78	144	90	4	143	279	346	482	1e-05	45.8
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2147 ScdA protein (scdA) {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2148 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2149 conserved domain protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2149	BG12314	23.68	190	136	3	95	278	3	189	3e-10	59.3
BA_2149	BG12314	31.91	94	52	4	203	292	70	155	9e-07	47.8
BA_2149	BG12314	31.40	86	51	3	218	295	70	155	8e-06	44.7
BA_2149	BG13088	25.84	209	122	5	107	285	208	413	1e-09	57.4
BA_2149	BG13088	24.62	199	127	6	119	296	284	480	4e-07	48.9
BA_2149	BG13088	28.22	163	96	5	131	278	174	330	4e-06	45.8
BA_2149	BG12376	29.91	107	69	2	143	249	348	448	1e-08	54.3
BA_2149	BG12376	31.07	103	66	3	182	282	352	451	4e-08	52.4
BA_2149	BG12376	31.25	96	51	4	133	219	359	448	1e-07	50.4
BA_2149	BG12376	32.18	87	47	3	125	204	367	448	3e-06	46.2
BA_2149	BG12376	30.39	102	56	4	163	264	362	448	4e-06	45.8
BA_2149	BG12376	27.00	100	69	3	139	234	352	451	2e-05	43.5
BA_2149	BG12376	26.47	68	47	1	119	186	387	451	7e-05	41.6
BA_2149	BG12376	29.31	58	41	0	117	174	391	448	1e-04	40.4
BA_2149	BG12376	33.33	57	35	1	116	172	398	451	1e-04	40.4
BA_2149	BG13947	24.65	215	144	7	109	312	204	411	1e-08	53.9
BA_2149	BG13947	27.01	174	101	7	123	276	185	352	5e-07	48.5
BA_2149	BG11023	21.79	179	123	5	119	295	153	316	7e-07	48.1
BA_2149	BG11023	19.88	171	130	2	125	295	169	332	4e-06	45.8
BA_2149	BG11023	21.69	249	147	5	94	294	2	250	8e-06	44.7
BA_2149	BG13596	24.02	204	137	5	111	296	1862	2065	2e-06	46.6
BA_2149	BG13596	20.48	210	151	4	117	312	1218	1425	9e-05	41.2
BA_2149	BG13596	19.65	173	131	3	117	282	1753	1924	1e-04	40.8
BA_2149	BG13272	20.21	188	139	4	114	299	181	359	3e-06	46.2
BA_2149	BG13272	21.86	183	126	6	109	284	160	332	6e-06	45.1
BA_2149	BG13420	20.93	215	151	6	97	306	7	207	6e-06	45.1
BA_2149	BG12114	19.51	205	151	4	125	320	521	720	6e-06	45.1
BA_2149	BG12114	19.21	177	136	2	113	289	524	693	2e-05	43.1
BA_2149	BG12114	21.12	161	120	4	131	288	585	741	3e-05	42.7
BA_2149	BG12114	22.28	184	125	6	116	290	543	717	7e-05	41.6
BA_2149	BG12114	20.98	205	132	4	134	308	599	803	2e-04	40.0
BA_2149	BG10664	26.17	107	67	3	190	284	477	583	2e-05	43.5
BA_2149	BG13924	21.28	188	132	8	75	252	19	200	5e-05	42.0
BA_2149	BG10346	19.57	184	142	2	116	297	207	386	7e-05	41.6
BA_2149	BG13907	23.68	190	125	6	125	294	18	207	1e-04	40.4
BA_2149	BG13153	26.32	171	101	6	135	292	2	160	1e-04	40.4
BA_2149	BG13153	19.62	158	114	3	168	313	2	158	2e-04	40.0
BA_2149	BG13153	24.20	157	107	3	109	265	15	159	2e-04	40.0
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2150 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2151 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2152 N-acetyltransferase family protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2152	BG12404	34.87	238	141	1	2	239	4	227	3e-41	 162
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2153 conserved hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2153	BG11951	28.83	111	62	4	63	169	34	131	3e-05	43.5
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2154 stage V sporulation protein S (spoVS1) {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2154	BG11245	72.62	84	23	0	4	87	3	86	2e-30	 123
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2155 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2157 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2159 conserved domain protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2159	BG13590	45.36	97	50	2	12	107	177	271	3e-17	80.1
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2160 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2162 conserved domain protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2163 HD domain protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2163	BG11612	41.51	212	106	2	1	210	1	196	5e-41	 160
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2164 ABC transporter, ATP-binding protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2164	BG12969	57.21	631	267	2	1	631	1	628	0.0	 718
BA_2164	BG12203	34.10	654	385	17	1	624	1	638	8e-96	 344
BA_2164	BG13270	30.67	551	355	13	3	544	1	533	1e-68	 254
BA_2164	BG12964	30.06	519	337	9	1	506	1	506	8e-66	 244
BA_2164	BG12964	27.41	270	157	5	318	549	3	271	1e-29	 124
BA_2164	BG10767	30.03	596	318	13	2	564	3	532	6e-61	 228
BA_2164	BG10767	29.67	300	175	7	316	615	2	265	3e-30	 126
BA_2164	BG13249	26.21	496	301	16	2	475	6	458	5e-25	 109
BA_2164	BG11729	29.62	260	157	7	3	258	1	238	3e-22	 100
BA_2164	BG11729	26.48	219	140	6	318	518	1	216	1e-12	68.6
BA_2164	BG11185	29.83	238	136	8	3	231	1	216	2e-18	87.8
BA_2164	BG11185	26.27	217	136	6	318	512	1	215	8e-13	68.9
BA_2164	BG12764	26.53	245	137	7	1	232	1	215	4e-18	86.7
BA_2164	BG12764	24.88	213	128	6	318	504	3	209	2e-13	71.2
BA_2164	BG12604	28.03	264	162	8	3	259	1	243	5e-18	86.3
BA_2164	BG12604	30.63	222	130	8	318	518	1	219	8e-16	79.0
BA_2164	BG12217	26.38	235	144	6	3	233	1	210	5e-18	86.3
BA_2164	BG12217	26.73	202	125	4	318	503	1	195	4e-16	80.1
BA_2164	BG11891	27.56	254	150	9	318	550	1	241	1e-17	84.7
BA_2164	BG11891	23.63	237	155	6	3	233	1	217	7e-14	72.4
BA_2164	BG12443	26.21	206	147	2	316	516	3	208	2e-17	84.0
BA_2164	BG12443	27.04	233	137	5	4	233	6	208	3e-12	67.0
BA_2164	BG11485	30.21	235	139	6	3	233	1	214	2e-17	84.0
BA_2164	BG11485	27.52	218	139	5	318	518	1	216	1e-14	75.1
BA_2164	BG11928	28.26	230	142	6	310	516	321	550	9e-17	82.0
BA_2164	BG11928	26.21	248	154	9	4	246	337	560	2e-11	64.7
BA_2164	BG14015	25.79	252	161	5	318	543	1	252	1e-16	81.6
BA_2164	BG14015	25.00	240	150	5	3	233	1	219	3e-15	77.0
BA_2164	BG12957	26.80	250	138	4	1	235	1	220	2e-16	81.3
BA_2164	BG13852	27.74	274	137	10	6	251	6	246	4e-16	80.1
BA_2164	BG13852	27.84	194	122	5	319	496	4	195	1e-10	62.0
BA_2164	BG11586	30.10	206	99	8	316	494	2	189	6e-16	79.3
BA_2164	BG11586	26.47	238	138	5	3	233	4	211	8e-16	79.0
BA_2164	BG12077	25.00	320	207	12	314	613	1	307	8e-16	79.0
BA_2164	BG12077	26.55	275	164	8	3	268	5	250	8e-16	79.0
BA_2164	BG12718	25.82	244	136	3	1	233	1	210	8e-16	79.0
BA_2164	BG11086	25.94	239	154	7	11	243	28	249	2e-15	77.4
BA_2164	BG11086	26.45	242	144	8	318	526	9	249	3e-13	70.5
BA_2164	BG10021	24.27	239	148	7	3	237	1	210	3e-15	77.0
BA_2164	BG10021	29.67	182	101	6	318	483	1	171	1e-13	72.0
BA_2164	BG12552	26.44	261	140	8	3	254	1	218	3e-15	77.0
BA_2164	BG12552	27.11	225	127	7	318	518	1	212	3e-13	70.5
BA_2164	BG11849	26.86	283	177	10	281	544	297	568	3e-15	77.0
BA_2164	BG11849	27.16	232	140	8	22	249	350	556	6e-11	62.8
BA_2164	BG11585	27.23	213	134	5	319	518	3	207	4e-15	76.6
BA_2164	BG11585	22.75	233	144	5	4	232	3	203	1e-09	58.2
BA_2164	BG14151	26.98	252	146	8	3	241	1	227	5e-15	76.3
BA_2164	BG14151	24.20	219	141	5	318	513	1	217	2e-09	57.8
BA_2164	BG14034	26.00	250	140	4	1	235	3	222	5e-15	76.3
BA_2164	BG12029	26.13	222	133	6	1	214	1	199	7e-15	75.9
BA_2164	BG12029	23.08	182	120	6	333	496	20	199	3e-06	47.4
BA_2164	BG10879	21.43	490	297	15	4	472	3	425	9e-15	75.5
BA_2164	BG10879	26.34	243	154	8	319	538	3	243	2e-12	67.4
BA_2164	BG12036	26.14	264	147	6	3	251	1	231	3e-14	73.9
BA_2164	BG12036	25.69	218	144	6	318	518	1	217	1e-12	68.2
BA_2164	BG12633	25.08	295	183	11	318	585	1	284	3e-14	73.6
BA_2164	BG12633	25.31	241	143	8	3	233	1	214	4e-09	56.6
BA_2164	BG11128	29.09	220	128	6	3	214	4	203	6e-14	72.8
BA_2164	BG11128	23.70	211	118	7	318	496	4	203	3e-10	60.5
BA_2164	BG14141	30.25	162	94	5	328	472	10	169	6e-14	72.8
BA_2164	BG14141	27.31	216	133	6	4	214	1	197	2e-13	70.9
BA_2164	BG11338	25.30	253	156	8	3	247	1	228	6e-14	72.8
BA_2164	BG11338	22.65	234	164	6	318	535	1	233	7e-12	65.9
BA_2164	BG12407	27.71	249	142	8	1	235	1	225	1e-13	72.0
BA_2164	BG13920	25.00	244	153	7	1	235	1	223	1e-13	72.0
BA_2164	BG13915	26.96	230	125	7	3	214	1	205	1e-13	72.0
BA_2164	BG13915	28.42	183	111	4	333	496	24	205	7e-12	65.9
BA_2164	BG12993	26.07	234	141	7	3	232	1	206	2e-13	71.2
BA_2164	BG12993	25.00	224	146	9	318	523	1	220	9e-12	65.5
BA_2164	BG11067	27.76	245	139	9	2	235	5	222	2e-13	71.2
BA_2164	BG11067	25.12	211	114	6	317	496	5	202	2e-11	64.7
BA_2164	BG12590	27.27	253	146	10	3	243	1	227	2e-13	70.9
BA_2164	BG12590	23.93	234	146	8	318	526	1	227	2e-10	61.2
BA_2164	BG13245	28.28	244	136	8	3	233	1	218	4e-13	70.1
BA_2164	BG13245	24.14	203	127	7	318	496	1	200	1e-09	58.2
BA_2164	BG13199	28.50	207	115	7	333	518	31	225	5e-13	69.7
BA_2164	BG13199	22.27	238	150	6	4	233	13	223	5e-07	49.7
BA_2164	BG11927	27.36	296	155	10	275	541	299	563	5e-13	69.7
BA_2164	BG11927	29.41	238	137	9	30	261	354	566	6e-11	62.8
BA_2164	BG12232	29.61	206	131	4	298	496	7	205	6e-13	69.3
BA_2164	BG12232	27.54	207	103	6	18	214	36	205	9e-10	58.9
BA_2164	BG12637	23.88	289	184	9	318	581	1	278	8e-13	68.9
BA_2164	BG12637	24.90	241	144	8	3	233	1	214	8e-08	52.4
BA_2164	BG12395	26.61	233	131	10	330	530	353	577	1e-12	68.6
BA_2164	BG12395	25.85	205	107	7	12	201	347	521	1e-08	55.1
BA_2164	BG11390	25.20	250	134	5	1	231	1	216	2e-12	67.4
BA_2164	BG11989	30.41	171	83	4	330	474	6	166	3e-12	67.0
BA_2164	BG11989	25.63	238	151	7	18	249	10	227	2e-09	57.8
BA_2164	BG10845	27.56	254	140	7	2	233	3	234	3e-12	67.0
BA_2164	BG10845	21.07	242	128	8	316	509	2	228	6e-05	42.7
BA_2164	BG12350	20.95	568	346	20	8	544	9	504	7e-12	65.9
BA_2164	BG12350	21.77	317	201	11	318	605	4	302	2e-10	61.2
BA_2164	BG13875	28.21	195	123	6	332	513	21	211	1e-11	65.1
BA_2164	BG13875	27.27	220	114	5	22	230	26	210	3e-10	60.5
BA_2164	BG11379	22.83	254	168	7	6	250	16	250	2e-11	64.3
BA_2164	BG11379	23.71	232	133	7	316	513	11	232	3e-08	53.9
BA_2164	BG11516	25.81	248	133	8	1	233	1	212	3e-11	63.5
BA_2164	BG11516	24.55	220	137	7	318	517	3	213	9e-10	58.9
BA_2164	BG11306	25.70	214	136	8	333	528	348	556	8e-11	62.4
BA_2164	BG11306	24.90	241	160	6	18	257	348	568	2e-09	57.8
BA_2164	BG13912	22.88	236	146	6	3	233	1	205	1e-10	62.0
BA_2164	BG13912	25.39	193	121	6	318	495	1	185	5e-10	59.7
BA_2164	BG11191	25.00	240	162	6	334	559	39	274	1e-10	62.0
BA_2164	BG11085	26.36	258	160	7	3	245	4	246	1e-10	62.0
BA_2164	BG11085	24.00	200	122	6	339	509	30	228	8e-08	52.4
BA_2164	BG13996	25.45	224	130	9	319	518	4	214	3e-10	60.5
BA_2164	BG13996	19.75	238	160	6	1	233	1	212	9e-09	55.5
BA_2164	BG13860	22.77	224	131	6	16	234	18	204	5e-10	59.7
BA_2164	BG13860	24.06	187	127	6	331	509	18	197	4e-08	53.5
BA_2164	BG13234	24.41	213	136	6	20	225	28	222	5e-10	59.7
BA_2164	BG13234	22.27	211	139	5	341	528	34	242	1e-07	52.0
BA_2164	BG13041	27.59	174	103	6	22	193	357	509	9e-10	58.9
BA_2164	BG11378	24.81	262	163	8	3	252	22	261	1e-09	58.2
BA_2164	BG11378	24.89	233	135	7	318	519	22	245	4e-09	56.6
BA_2164	BG11370	24.04	287	159	13	284	538	9	268	1e-09	58.2
BA_2164	BG10775	23.98	246	153	6	2	233	4	229	1e-09	58.2
BA_2164	BG10775	20.81	221	140	8	316	503	3	221	1e-06	48.5
BA_2164	BG13370	25.85	236	136	6	318	520	2	231	2e-09	57.4
BA_2164	BG13370	23.65	241	155	5	3	234	2	222	2e-08	54.7
BA_2164	BG13241	27.07	229	144	10	319	528	335	559	3e-09	57.0
BA_2164	BG12224	26.29	251	144	9	7	240	353	579	6e-09	56.2
BA_2164	BG12224	22.73	176	106	6	331	484	364	531	2e-07	51.2
BA_2164	BG13040	22.71	251	160	11	319	546	430	669	7e-09	55.8
BA_2164	BG13040	23.08	247	163	7	22	264	449	672	1e-07	51.6
BA_2164	BG10774	22.92	253	153	7	2	233	6	237	2e-08	54.7
BA_2164	BG10774	24.46	233	129	8	317	509	6	231	6e-08	52.8
BA_2164	BG11850	24.90	253	143	7	22	260	385	604	4e-08	53.5
BA_2164	BG11850	25.27	182	117	7	319	483	366	545	3e-06	47.4
BA_2164	BG11169	22.17	221	126	6	340	529	5	210	1e-07	51.6
BA_2164	BG11169	32.93	82	51	2	156	233	110	191	6e-05	42.7
BA_2164	BG11482	22.48	218	130	7	319	519	1	196	2e-07	50.8
BA_2164	BG11482	26.53	98	67	1	144	236	99	196	1e-05	45.1
BA_2164	BG13242	25.10	243	160	6	4	244	363	585	2e-07	50.8
BA_2164	BG13242	22.02	168	117	6	331	484	376	543	1e-04	42.0
BA_2164	BG12683	38.60	57	35	0	158	214	618	674	7e-07	49.3
BA_2164	BG12683	21.20	184	118	5	333	496	498	674	3e-05	43.9
BA_2164	BG12469	23.00	200	139	5	318	503	3	201	7e-07	49.3
BA_2164	BG12469	23.89	226	142	7	1	221	1	201	3e-05	43.9
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2165 membrane protein, putative {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2165	BG12532	24.00	125	85	3	15	130	23	146	2e-04	39.7
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2166 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2168 single-stranded DNA-binding protein (ssb2) {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2168	BG10048	57.66	111	47	0	1	111	1	111	5e-35	 139
BA_2168	BG12502	50.89	112	54	1	1	111	1	112	2e-32	 130
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2169 transcriptional regulator, TetR family {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2169	BG12841	22.96	196	138	3	9	195	3	194	7e-11	60.5
BA_2169	BG12330	24.00	200	141	5	2	196	1	194	7e-10	57.0
BA_2169	BG11072	33.66	101	48	2	8	89	2	102	3e-09	55.1
BA_2169	BG12298	24.04	183	133	4	12	193	10	187	5e-08	50.8
BA_2169	BG12428	24.20	157	107	4	12	160	10	162	1e-05	42.7
BA_2169	BG14194	23.84	151	104	4	6	147	3	151	1e-05	42.7
BA_2169	BG10579	40.00	55	32	1	7	60	9	63	2e-05	42.0
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2171 PBS lyase HEAT-like repeat domain protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2171	BG11613	66.93	375	121	2	1	373	1	374	1e-140	 493
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2172 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2173 conserved hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2173	BG11614	72.92	144	39	0	1	144	1	144	1e-55	 208
BA_2173	BG11726	49.31	144	71	2	1	144	1	142	1e-34	 138
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2174 conserved hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2174	BG11615	49.70	167	84	0	89	255	2	168	2e-41	 162
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2175 arginyl-tRNA synthetase (argS1) [6.1.1.19] {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2175	BG11341	24.82	556	365	17	27	562	34	556	4e-35	 142
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2176 conserved hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2177 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2178 conserved hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2179 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2180 TPR domain protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2180	BG13788	28.35	127	83	2	22	148	5	123	3e-06	47.4
BA_2180	BG13788	21.89	201	151	4	200	396	4	202	1e-05	45.4
BA_2180	BG11496	18.18	275	178	8	170	401	153	423	1e-04	42.0
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2181 isoleucyl-tRNA synthetase (ileS1) [6.1.1.5] {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2181	BG11792	31.89	834	518	19	1	806	9	820	6e-109	 389
BA_2181	BG10321	27.03	814	499	21	21	823	25	754	2e-74	 274
BA_2181	BG10676	22.74	853	480	32	14	798	9	750	5e-29	 123
BA_2181	BG10101	26.67	300	190	8	513	791	236	526	2e-13	71.6
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2182 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2183 neutral metalloprotease, putative {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2183	BG10448	22.44	499	327	16	35	500	50	521	1e-15	77.8
BA_2183	BG10691	21.92	511	345	20	26	500	45	537	6e-11	62.4
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2184 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2186 aspartyl-tRNA synthetase (aspS1) [6.1.1.12] {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2186	BG10958	32.17	429	266	10	18	432	13	430	2e-54	 206
BA_2186	BG12572	28.75	313	183	12	12	307	10	299	2e-25	 110
BA_2186	BG12572	30.16	126	70	3	318	425	434	559	7e-11	62.0
BA_2186	BG10144	24.03	462	291	17	7	425	51	495	4e-24	 105
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2187 conserved hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2188 conserved domain protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2189 conserved domain protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2190 FtsK-SpoIIIE family protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2190	BG12374	29.70	1239	794	26	91	1308	4	1186	2e-162	 567
BA_2190	BG10763	29.91	331	196	13	406	724	387	693	5e-27	 117
BA_2190	BG10763	21.58	292	192	13	832	1100	462	739	2e-06	48.9
BA_2190	BG13907	29.81	312	186	13	404	703	303	593	2e-23	 105
BA_2190	BG13907	21.72	198	136	9	823	1006	374	566	6e-06	47.4
BA_2190	BG13907	22.89	166	108	5	1105	1256	379	538	1e-05	46.2
BA_2190	BG12104	26.26	278	171	11	439	704	176	431	9e-09	56.6
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2191 conserved hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2192 hypothetical protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
# BLASTP 2.2.13 [Nov-27-2005]
# Query: BA_2193 TPR domain protein {Bacillus anthracis Ames}
# Database: BG.prot.faa
# Fields: Query id, Subject id, % identity, alignment length, mismatches, gap openings, q. start, q. end, s. start, s. end, e-value, bit score
BA_2193	BG11496	21.69	332	214	9	102	408	102	412	2e-06	47.4
BA_2193	BG13788	22.43	214	138	5	188	400	1	187	1e-05	44.3
BA_2193	BG13788	22.99	174	108	3	229	401	7	155	2e-04	40.8
BA_2193	BG12396	39.13	46	28	0	268	313	31	76	7e-05	42.0
